"Reese Andy - (IFL, UFC)"
"Yoji Anjo - (PRIDE, DEEP, UFC)"
Magomed Ankalaev - (UFC)
"Gadzhimurad Antigulov - (ACB, UFC)"
Kelly Anundson - (Bellator)
"Shinya Aoki - (DEEP, DREAM, PRIDE, Shooto, OneFC, Bellator)"
"Erik Apple - (KOTC, WEC, ShoXC, Strikeforce)"
Felipe Arantes - (UFC)
"Igor Araujo - (UFC, M-1, Shooto)"
"Andrei Arlovski - (Affliction, M-1, Strikeforce, EliteXC, UFC, OneFC, WSOF)"
"Ricardo Arona - (PRIDE, RINGS)"
"Chalid Arrab - (K-1 Hero's, M-1, PRIDE)"
Matt Arroyo - (UFC)
Josh Appelt - (Bellator)
"Noboru Asahi[6] - (DEEP, Shooto, VTJ)"
"Askar Askarov - (ACB, UFC)"
Cyril Asker - (UFC)
"Ben Askren - (Bellator, OneFC)"
"Junior Assunção - (UFC, XFC, KOTC)"
"Raphael Assunção - (WEC, UFC)"
"Leandro Ataides - (Shooto, OneFC)"
"Bazigit Atajev - (K-1 Hero's, Shooto, PRIDE, RINGS)"
"Rich Attonito - (KOTC, UFC)"
Olivier Aubin-Mercier - (UFC)
Fernando Augusto
"Marcus Aurélio - (KOTC, PRIDE, UFC, DREAM)"
"Stuart Austin - (BAMMA, Bellator)"
"Blas Avena - (WEC, Bellator)"
David Avellan - (WEC)
"Saad Awad - (Bellator, Strikeforce, KOTC)"
Javy Ayala - (Bellator)
"Luiz Azeredo - (Bellator, Jungle Fight, Cage Rage, PRIDE, Shooto)"
"Yoichi ""Wakashoyo Shunichi"" Babaguchi - (K-1 Hero's, DEEP)"
"Niklas Bäckström - (UFC, CWFC)"
"Seth Baczynski - (UFC, IFL, TPF, XFC)"
"Ryan Bader - (KOTC, UFC, Bellator)"
Ali Bagautinov - (UFC)
"Siyar Bahadurzada[7] - (Shooto, Strikeforce, Sengoku, UFC)"
"Shamar Bailey - (UFC, Strikeforce, Bellator, KOTC, M-1, XFC)"
"Bryan Baker - (KOTC, WEC, MFC, Bellator)"
Oluwale Bamgbose - (UFC)
"Antonio Banuelos - (DREAM, PFC, WEC, UFC, TPF)"
"Renan Barão - (Shooto, Jungle Fight, WEC, UFC)"
Bryan Barberena - (UFC)
Edson Barboza - (UFC)
"Luke Barnatt - (BAMMA, UFC, ACB)"
"Josh Barnett - (Affliction, Pancrase, PRIDE, UFC, Sengoku, DREAM, 
Strikeforce)"
"David Baron - (PRIDE, Shooto, CWFC, UFC)"
"Phil Baroni - (Cage Rage, EliteXC, PRIDE, PFC, Strikeforce, UFC, Titan FC, 
OneFC, Bellator)"
"Carlos Barreto - (IVC, UFC, PRIDE, RINGS, Jungle Fight, M-1)"
Jason Barrett - (Cage Rage)
"Francimar Barroso - (Shooto, UFC)"
Pat Barry - (UFC)
Enrique Barzola - (UFC)
Duane Bastress - (Bellator)
Chris Beal - (UFC)
"Rudy Bears - (Bellator, Strikeforce, M-1, Titan FC)"
"Johnny Bedford - (UFC, Bellator, LFA)"
"Chase Beebe - (KOTC, WEC, DREAM, Bellator)"
"Lyle Beerbohm - (KOTC, ShoXC, Strikeforce, WSOF)"
"Mirsad Bektić - (Titan FC, RFA, UFC)"
"Alan Belcher - (UFC, Titan FC)"
"Vitor Belfort - (Cage Rage, PRIDE, Affliction, Strikeforce, UFC)"
"Kevin Belingon - (URCC, Legend FC, OneFC)"
"Joey Beltran - (UFC, Bellator, KOTC, Strikeforce)"
Marco Beltrán - (UFC)
"Joseph Benavidez - (UFC, WEC, DREAM, PFC)"
Brandon Bender - (Bellator)
"Dave Beneteau - (UFC, KOTC)"
Eddy Bengtsson - (CWFC)
Gabriel Benítez - (UFC)
"Charles ""Krazy Horse"" Bennett - (KOTC, PRIDE, ShoXC, EliteXC)"
Lance Benoist - (UFC)
"Ryan Benoit - (MFC, UFC)"
"Steve Berger - (Shooto, KOTC, UFC, Strikeforce)"
"Bret Bergmark - (Pancrase, Strikeforce, WEC)"
"Dennis Bermudez - (UFC, M-1)"
Mike Bernardo
"Keith Berry - (Bellator, Strikeforce, KOTC, WEC, ShoXC)"
Matt Bessette - (Bellator)
Alexandre Bezerra - (Bellator)
Rony Mariano Bezerra - (UFC)
Arjan Bhullar - (UFC)
"Magomed Bibulatov - (UFC, WSOF)"
"David Bielkheden[8] - (PRIDE, Cage Rage, CWFC, M-1, Shooto, UFC)"
"Scott ""Bam Bam"" Bigelow"
Jonas Billstein - (Bellator)
"Michael Bisping - (Cage Rage, CWFC, UFC)"
Tariel Bitsadze - (RINGS)
"Todd Bjornethun - (Pancrase, Shooto, VTJ)"
"Jan Blachowicz - (KSW, UFC)"
"Jason Black - (UFC, PRIDE, WFA, KOTC)"
"Brad Blackburn - (IFL, MFC, UFC, Bellator)"
"Maximo Blanco - (UFC, Strikeforce, Sengoku, Pancrase)"
"Curtis Blaydes - (UFC, RFA)"
"Dan Bobish[9] - (KOTC, PRIDE, UFC)"
"Mark Bocek - (UFC, KOTC)"
Kyle Bochniak - (UFC)
"Tim Boetsch - (UFC, KOTC, IFL)"
"Jerry Bohlander - (KOTC, UFC)"
"Kotetsu Boku - (DREAM, K-1 Hero's, KOTC, Shooto, OneFC)"
"Tony Bonello[10] - (OneFC, EliteXC, KOTC, Pancrase)"
"Stephan Bonnar - (Jungle Fight, UFC, Bellator)"
"Ray Borg - (KOTC, Legacy, UFC)"
Marcus Bossett - (UFC)
Ryan Bow - (World Shooto)
"Brian Bowles - (WEC, UFC)"
"Roger Bowling - (Strikeforce, UFC)"
"Kyle Bradley - (UFC, Titan FC)"
"Paul Bradley - (Bellator, UFC)"
"Ebenezer Fontes Braga[11] - (Pancrase, Jungle Fight, PRIDE, UFC)"
"David Branch - (UFC, Bellator, WSOF, Titan FC)"
Diego Brandão - (UFC)
"Tom Breese - (UFC, BAMMA)"
"Chris Brennan[12] - (KOTC, PRIDE, UFC, Shooto, Cage Rage)"
"Charlie Brenneman - (UFC, ShoXC)"
"Jason Brilz - (UFC, KOTC, Titan FC)"
Marcus Brimage - (UFC)
"Henry Briones - (UFC, Legacy)"
"Antwain Britt - (Strikeforce, YAMMA)"
Jorge Britto
"Mike Bronzoulis - (Strikeforce, Bellator, Titan FC)"
"Jonathan Brookins - (Bellator, WEC, UFC)"
"Jarred Brooks - (Pancrase, UFC)"
"Will Brooks - (Bellator, DREAM, UFC)"
"Rob Broughton - (RINGS, Cage Rage, M-1, UFC)"
Damien Brown - (UFC)[13]
Matt Brown - (UFC)
"Mike Brown - (DEEP, WEC, UFC)"
"Travis Browne - (KOTC, Bellator, UFC)"
Junie Browning - (UFC)
Justin Bruckmann - (Shooto)
"Steve Bruno - (UFC, IFL, MFC)"
"Derek Brunson - (Strikeforce, UFC)"
"Justin Buchholz - (EliteXC, UFC)"
"Zak Bucia - (Strikeforce, KOTC)"
"Courtney Buck - (WEC, KOTC)"
"Mike Budnik - (KOTC, WEC)"
"Paul Buentello - (KOTC, Strikeforce, Affliction, UFC, Legacy, Bellator)"
Shawn Bunch - (Bellator)
Shane Burgos - (UFC)
"Josh Burkman - (UFC, WSOF)"
Mikey Burnett - (UFC)
Gilbert Burns - (UFC)
Kevin Burns - (UFC)
"Nah-Shon Burrell - (Strikeforce, UFC, Bellator)"
"Murilo Bustamante - (DEEP, Pancrase, Pride, UFC)"
Jason Butcher - (Bellator)
Jake Butler - (OneFC)
Raphael Butler - (Bellator)
"Alex Caceres - (KOTC, UFC)"
Darrion Caldwell - (Bellator)
Frank Camacho - (UFC)
"Fabrício Camões - (UFC, Strikeforce, ShoXC, TPF)"
"Brian Camozzi - (UFC, RFA)"
"Chris Camozzi - (UFC, MFC)"
"Shane Campbell - (MFC, WSOF)"
"Derek Campos - (Bellator, KOTC)"
"Will Campuzano - (UFC, WEC, VTJ)"
"Chico Camus - (UFC, RFA)"
Luiz Cané - (UFC)
Guido Cannetti - (UFC)
Jared Cannonier - (UFC)
Jose Canseco - (DREAM)
"Steve Cantwell - (UFC, WEC, Jungle Fight)"
Frank Caraballo - (Bellator)
"Bryan Caraway - (UFC, WEC, Strikeforce, EliteXC)"
Phil Cardella - (WEC)
"Chris Cariaso - (UFC, WEC, Strikeforce, ShoXC)"
"Steve Carl - (M-1, Bellator, WSOF)"
Antônio Carlos Júnior - (UFC)
Simon Carlsen
"Francis Carmont - (KSW, UFC)"
"Roan Carneiro - (UFC, Shooto, DEEP)"
Tim Carpenter - (Bellator)
"Shonie Carter - (UFC, WEC, Pancrase, Shooto, Bellator, KOTC, MFC, KSW, M-1)"
"Antonio Carvalho - (UFC, Shooto, MFC)"
"Shane Carwin - (UFC, WEC)"
"Johnny Case - (RFA, UFC)"
"Kevin Casey - (UFC, Strikeforce, RFA, K-1 Hero's, Bellator)"
"Bendy Casimir - (M-1, Shooto, WEC, Cage Rage, CWFC)"
"Danny Castillo - (UFC, WEC, PFC)"
"Gil Castillo - (WEC, KOTC, UFC)"
Raul Castillo - (Strikeforce)
"Tim Catalfo - (PRIDE, KOTC)"
Nick Catone - (UFC)
"Luke Caudillo - (UFC, Strikeforce)"
"Gesias Cavalcante - (K-1 Hero's, Shooto, DREAM, Cage Rage, CWFC, Strikeforce, 
WSOF)"
"Rafael Cavalcante - (UFC, Strikeforce, EliteXC, IFL)"
Magnus Cedenblad - (UFC)
Yosdenis Cedeno - (UFC)
"Henry Cejudo - (LFA, UFC)"
"Donald Cerrone - (WEC, UFC)"
Jason Chambers[14] - (DEEP)
"Michael Chandler - (Strikeforce, Bellator)"
Dan Charles - (Bellator)
Ernest Chavez - (UFC)
Rick Cheek - (PFC)
Michael Chiesa - (UFC)
Sako Chivitchian - (UFC)
"Doo Ho Choi - (M-1, Sengoku, DEEP, UFC)"
"Hong Man Choi - (DREAM, K-1, K-1 Hero's)"
"Mu Bae Choi - (PRIDE, Sengoku, K-1 Hero's, Pancrase)"
"John Cholish - (UFC, Strikeforce)"
"Ryo Chonan - (DEEP, Pancrase, Sengoku, DREAM, PRIDE, UFC)"
"Joachim Christensen - (UFC, M1 Challenge)"
"Dan Christison - (IFL, KOTC, WEC, UFC)"
Branko Cikatić - (PRIDE)
Misha Cirkunov - (UFC)
"Devin Clark - (UFC, RFA)"
"LaVerne Clark - (UFC, RINGS, Pancrase, WFA, DEEP, KOTC, MFC)"
"Logan Clark - (UFC, WEC, Sengoku)"
"Mitch Clarke - (UFC, KOTC)"
"Rich Clementi - (UFC, Bellator, DREAM, K-1 Hero's, Adrenaline MMA, Titan FC)"
Chris Clements - (UFC)
"Dakota Cochrane - (Adrenaline MMA, Titan FC)"
"Felipe Colares - (UFC, Jungle Fight)"
"Devin Cole - (Strikeforce, IFL, PFC, WSOF)"
"Cortez Coleman - (Strikeforce, KOTC, Bellator)"
"Mark ""The Hammer"" Coleman - (PRIDE, UFC)"
"Jake Collier - (UFC, RFA)"
Vuyisile Colossa - (OneFC)
"Carlos Condit - (KOTC, UFC, WEC, Pancrase)"
"Alex Cook - (Pancrase, VTJ, Shooto)"
T. J. Cook - (Strikeforce)
Bill Cooper - (Strikeforce)
"Brett Cooper - (Bellator, Affliction, Jungle Fight, IFL, Shooto)"
"Dewey Cooper - (Strikeforce, PFC)"
Ray Cooper III - (PFL)
"Chris Cope - (UFC, Strikeforce)"
"Kit Cope - (UFC, WEC, WFA)"
"Akira Corassani - (UFC, Shooto)"
"Mike Corey - (Bellator, IFL, KOTC, WSOF)"
"Daniel Cormier - (KOTC, Strikeforce, UFC)"
"Wesley Correira - (RINGS, EliteXC, UFC, WEC)"
"Paulo Costa - (UFC, Jungle Fight)"
"Patrick Côté - (KOTC, MFC, UFC)"
"Randy ""The Natural"" Couture - (UFC, VTJ, RINGS)"
"Ryan Couture - (UFC, Strikeforce, Bellator)"
Colby Covington - (UFC)
"Nathan Coy - (Strikeforce, MFC, Bellator)"
"Andrew Craig - (UFC, Bellator)"
"Paul Craig - (UFC, BAMMA)"
"Dan Cramer - (UFC, Bellator)"
"Alberto Crane - (KOTC, UFC)"
"Tim Credeur - (UFC, KOTC)"
Paul Creighton - (UFC)
"Daron Cruickshank - (UFC, KOTC)"
"Richard Crunkilton - (UFC, WEC)"
"Dominick Cruz - (UFC, WEC)"
"Márcio Cruz - (Sengoku, IFL, UFC)"
"Abel Cullum - (KOTC, ShoXC, DREAM)"
"Zak Cummings - (UFC, MFC, Bellator, Titan FC)"
Patrick Cummins - (UFC)
Luke Cummo - (UFC)
"Jeff Curran[15] - (IFL, KOTC, PRIDE, WEC, WFA, Bellator, UFC, Strikeforce)"
"Pat Curran - (Bellator, Adrenaline MMA)"
Ion Cuțelaba - (UFC)
