"Exene Cervenka (X, Original Sinners)"
Tracy Chapman
Cher
Toni Childs
Jennifer Charles (Elysian Fields)
Carah Faye Charnow (Shiny Toy Guns)
Régine Chassagne (Arcade Fire)
Alisa Childers (ZOEgirl)
Melanie Chisholm (Melanie C)
Agnieszka Chylińska (O.N.A.)
Madonna Louise Ciccone (Madonna)
Chantal Claret (Morningwood)
Annie Clark (St. Vincent)
Kelly Clarkson
Daisy Coburn (Daisy Dares You)
Lisa Coleman (Wendy & Lisa)
Chi Coltrane
Korey Cooper (Skillet)
Andrea Corr (The Corrs)
Sharon Corr (The Corrs)
Nikka Costa
Josie Cotton
Jayne County
Sarah Cracknell (Saint Etienne)
Melora Creager (Rasputina)
Sheryl Crow
Allison Crowe
Julia Cumming (Sunflower Bean)
"Alannah Currie (Thompson Twins, Babble (band))"
"Cherie Currie (The Runaways, Cherie & Marie Currie)"
Marie Currie (Cherie & Marie Currie)
Miley Cyrus
Lisa Dalbello
Brody Dalle (The Distillers)
Danielle Dax
Taylor Dayne
"Kim Deal (Pixies, The Breeders)"
Joanna Dean
Lezlie Deane
Carol Decker (T'Pau)
Maria del Mar (National Velvet)
Suze DeMarchi (Baby Animals)
Tatiana DeMaria (TAT)
Marina Diamandis (Marina and the Diamonds)
Dido
Ani DiFranco
Dilana
Beth Ditto (The Gossip)
Melanie Doane
Julie Doiron
Lou Doillon
Corinne Drewery (Swing Out Sister)
Julie Driscoll
Heather Duby
Sherri DuPree (Eisley)
Bobbie Eakes (Big Trouble)
"Tammy Ealom (Dressy Bessy, The Minders)"
Sheena Easton
Andrea Echeverri (Aterciopelados)
"Aimee Echo (TheStart, Human Waste Project)"
Danielle Egnew
Ella
Mama Cass Elliot (The Mamas & the Papas)
Sophie Ellis-Bextor (Theaudience)
"Elizabeth Elmore (The Reputation, Sarge)"
Liz Enthusiasm (Freezepop)
Melissa Etheridge
"Siobhan Fahey (Bananarama, Shakespears Sister)"
Marianne Faithfull
Etty Lau Farrell (Satellite Party)
Leslie Feist (Broken Social Scene)
Şebnem Ferah
Sky Ferreira
Melissa Ferrick
"Jennifer Finch (The Pandoras, L7, The Shocker)"
"Orenda Fink (Azure Ray, Now It's Overhead, Art in Manila)"
Samantha Fish
Colleen Fitzpatrick (Eve's Plum)
Flor
Ellen Foley
Cassandra Ford (The Vincent Black Shadow)
Frazey Ford
"Lita Ford (The Runaways, Lita Ford)"
Aretha Franklin
Dia Frampton (Meg & Dia)
Meg Frampton (Meg & Dia)
Elizabeth Fraser (Cocteau Twins)
Marie Fredriksson (Roxette)
Eleanor Friedberger (The Fiery Furnaces)
Justine Frischmann (Elastica)
Dana Fuchs
Miki Furukawa
Diamanda Galas
Janet Gardner (Vixen; mid-1980s)
Suzi Gardner (L7)
"KatieJane Garside (Daisy Chainsaw, Queenadreena)"
Teri Gender Bender (Le Butcherettes)
Anna Gerasimova
Lisa Germano (Eels)
Beth Gibbons (Portishead)
Debbie Gibson
Anneke van Giersbergen
Donna Godchaux
Goldy Locks
Holly Golightly (Thee Headcoatees)
"Kim Gordon (Sonic Youth, Free Kitten, Harry Crews)"
Lesley Gore
Nina Gordon (Veruca Salt)
"Rachel Goswell (Slowdive, Mojave 3)"
Laura Jane Grace (Against Me!)
Wynne Greenwood (Tracy + the Plastics)
Jemma Griffiths (Jem)
Clare Grogan (Altered Images)
Lyndsey Gunnulfsen (PVRIS)
Nina Hagen (The Nina Hagen Band)
Danielle Haim (Haim)
"Emily Haines (Broken Social Scene, Emily Haines and the Soft Skeleton and 
Metric)"
Lzzy Hale (Halestorm)
Toni Halliday (Curve)
"Bianca Halstead (Betty Blowtorch, Butt Trumpet)"
Ayumi Hamasaki
Kay Hanley (Letters to Cleo)
"Kathleen Hanna (Bikini Kill, Le Tigre, The Julie Ruin)"
Lisa Hannigan
Annie Hardy (Giant Drag)
"Sarah Harmer (The Saddletramps, Weeping Tile)"
Pearl Harbor (Pearl Harbor and the Explosions)
Emmylou Harris
Deborah Harry (Blondie)
Beth Hart
PJ Harvey
Annie Haslam (Renaissance)
"Juliana Hatfield (Blake Babies, The Lemonheads)"
Charlotte Hatherley (Ash)
Miho Hatori (Cibo Matto)
Imogen Heap (Frou Frou)
Christy Hemme
Nona Hendryx
Jennifer Herrema (Royal Trux)
"Kristin Hersh (Throwing Muses, 50 Foot Wave)"
Susanna Hoffs (The Bangles)
Ella Hooper (Killing Heidi)
Horse
Penelope Houston (The Avengers)
Jenny Hoyston (Erase Errata)
Laura Hubert (Leslie Spit Treeo)
"Anne-Marie Hurst (Skeletal Family, Ghost Dance)"
Chrissie Hynde (The Pretenders)
Maja Ivarsson (The Sounds)
Debora Iyall (Romeo Void)
Laura Imbruglia
Natalie Imbruglia
Izïa
Cindy Jackson (The Dollz)
Kate Jackson (The Long Blondes)
Wanda Jackson
Etta James
Wendy James (Transvision Vamp)
"Floor Jansen (Nightwish, Northward (band), After Forever)"
Taylor Jardine(We Are The In Crowd)
Jane Jensen
"Jessicka (Jack Off Jill, Scarling.)"
"Joan Jett (The Runaways, The Blackhearts, Evil Stig)"
Natalia Jiménez (La Quinta Estación)
Martha Johnson (Martha and the Muffins)
Marta Jandova (Die Happy)
"Molly Johnson (Alta Moda, Infidels)"
Taborah Johnson
Gloria Jones
Grace Jones
Norah Jones
Rickie Lee Jones
"Janis Joplin (Big Brother and the Holding Company, Kozmic Blues Band)"
Sass Jordan
Milla Jovovich
K. Juno
Josie Cotton
Kaliopi
Lena Katina
Tomoko Kawase (Tommy Heavenly6)
Lisa Kekaula (The Bellrays)
Rose Kemp
Joyce Kennedy (singer) (Mother's Finest)
Kerri Kenney-Silver (Cake Like)
Chaka Khan
Natasha Khan (Bat for Lashes)
Carole King
Kaori Kishitani (Princess Princess)
Stefanie Kloß (Silbermond)
Chrissi Klug (Luttenberger*Klug)
Jennifer Knapp
Gladys Knight
"Theo Kogan (Theo & the Skyscrapers, Lunachicks)"
Ash Koley
Alexis Krauss (Sleigh Bells)
Chantal Kreviazuk
Sonja Kristina (Curved Air)
Jan Kuehnemund (Vixen; early 1970s)
Sierra Kusterbeck (VersaEmerge)
Patti Labelle
Lachi
"Martha Ladly (Martha and the Muffins, The Associates)"
LaFee
Shona Laing
Nomy Lamm
Anita Lane
Lana Lane
Storm Large
Liz Larin
Cyndi Lauper
Lindsay Lohan
Dyanna Lauren (Thousand Year Itch)
Lauren Laverne (Kenickie)
Avril Lavigne
Noelle LeBlanc (Damone)
Jen Ledger (Skillet (band))
Brenda Lee
Rita Lee (Os Mutantes)
Sook-Yin Lee (Bob's Your Uncle)
Annie Lennox (Eurythmics)
Adrianne Leon
Katrina Leskanich (Katrina and the Waves)
"Jenny Lewis (Rilo Kiley, Jenny Lewis and The Watson Twins)"
Juliette Lewis (Juliette and the Licks)
"Susanne Lewis (Hail, Thinking Plague)"
Sonja Kristina Linwood (Curved Air)
Little Annie
Little Eva
Cristina Llanos (Dover)
"Lisa Lobsinger (Broken Social Scene, Reverie Sound Revue)"
Lisa Loeb
"Lora Logic (X-Ray Spex, Essential Logic, Red Krayola)"
Mary Lou Lord
Ruth Lorenzo
Inger Lorre (The Nymphs)
Bonnie Lou
Sara Lov (Devics)
Courtney Love (Hole)
Darlene Love
Lovefoxxx (CSS)
Lene Lovich
Pearl Lowe (Powder)
Lulu
"Lydia Lunch (Teenage Jesus and the Jerks, Beirut Slump, 8-Eyed Spy, Harry 
Crews)"
Michelle Luttenberger (Luttenberger*Klug)
Annabella Lwin (Bow Wow Wow)
Mariqueen Maandig (How To Destroy Angels)
Kirsty MacColl
Amy Macdonald
"Maggie MacDonald (Republic of Safety, Kids on TV, Barcelona Pavilion)"
Lois Maffeo
Leslie Mah (Anti-Scrunti Faction)
Kazu Makino (Blonde Redhead)
Michelle Malone
Aimee Mann ('Til Tuesday)
Barbara Manning
"Shirley Manson (Garbage, Goodbye Mr Mackenzie, Angelfish)"
April March
Ida Maria
Krystal Meyers
Marjo
Chan Marshall (Cat Power)
Dorothy Martin (Dorothy)
Janis Martin
Carolyne Mas
Ana Matronic (Scissor Sisters)
Cerys Matthews (Catatonia)
Denise McCann (Headpins)
Jenna McDougall (Tonight Alive)
Elizabeth McGrath (Miss Derringer)
Frances McKee
Maria McKee
Sarah McLeod (The Superjesus)
Sarah McLachlan
Holly McNarland
Sylvia McNeill
Christine McVie (Fleetwood Mac)
Fleming McWilliams (Fleming and John)
Wendy Melvoin (Wendy & Lisa)
"Natalie Merchant (10,000 Maniacs)"
Olivia Merilahti (The Dø)
Tift Merritt
Riki Michele
Bette Midler
"Amy Millan (Stars, Broken Social Scene)"
June Millington (Fanny)
Darby Mills (Headpins)
Kylie Minogue
Rachel Minton (Zolof the Rock & Roll Destroyer)
Holly Miranda (The Jealous Girlfriends)
Joni Mitchell
Taylor Momsen (The Pretty Reckless)
Betty Moon
Alecia Beth Moore (P!nk)
Rebecca Moore
Lisa Moorish
Alanis Morissette
"Patricia Morrison (Bags, Legal Weapon, The Gun Club, The Sisterhood, The 
Damned)"
Lisa Moorish
Dorothy Moskowitz (The United States of America)
"Alison Mosshart (Discount, The Kills, The Dead Weather)"
Alison Moyet (Yazoo)
Lennon Murphy
Pauline Murray (Penetration)
Billie Myers
Alannah Myles
